"State","Year","Event","Students","df","Schools.Boys","Schools.Girls","Participation.Boys","Participation.Girls","Mark.Boys","Mark.Girls","Count.Boys","Count.Girls","Participation.Pct.Diff","Mark.Pct.Diff","Prop.Boys","Prop.Girls","Participation.Boys.Thousands","Participation.Girls.Thousands"
"Washington",1990,"800m",224414,15,326,325,10549,7598,112.69,130.34,242737,231238,27.9742155654564,-15.6624367734493,0.512130386623767,0.487869613376233,10.549,7.598
"Washington",1990,"High Jump",224414,15,326,325,10549,7598,2.0066,1.6256,242737,231238,27.9742155654564,18.9873417721519,0.512130386623767,0.487869613376233,10.549,7.598
"Washington",1990,"Pole Vault",224414,15,326,NA,10549,NA,4.1148,NA,242737,NA,NA,NA,NA,NA,10.549,NA
"Wisconsin",1990,"100m",230394,16,380,NA,11253,NA,11.46,NA,197252,NA,NA,NA,NA,NA,11.253,NA
"Wisconsin",1990,"1600m",230394,16,380,NA,11253,NA,260.94,NA,197252,NA,NA,NA,NA,NA,11.253,NA
"Wisconsin",1990,"800m",230394,16,380,NA,11253,NA,116.52,NA,197252,NA,NA,NA,NA,NA,11.253,NA
"Wisconsin",1990,"High Jump",230394,16,380,NA,11253,NA,1.9558,NA,197252,NA,NA,NA,NA,NA,11.253,NA
"Wisconsin",1990,"Pole Vault",230394,16,380,NA,11253,NA,3.9624,NA,197252,NA,NA,NA,NA,NA,11.253,NA
"Wyoming",1990,"100m",26927,17,72,71,1730,1241,11.03,12.34,19963,18452,28.2658959537572,-11.8766999093382,0.519666796824157,0.480333203175843,1.73,1.241
"Wyoming",1990,"1600m",26927,17,72,71,1730,1241,256.96,314.7,19963,18452,28.2658959537572,-22.4704234122042,0.519666796824157,0.480333203175843,1.73,1.241
"Wyoming",1990,"800m",26927,17,72,71,1730,1241,112.14,137.18,19963,18452,28.2658959537572,-22.3292313179954,0.519666796824157,0.480333203175843,1.73,1.241
"Wyoming",1990,"High Jump",26927,17,72,71,1730,1241,1.8796,1.524,19963,18452,28.2658959537572,18.9189189189189,0.519666796824157,0.480333203175843,1.73,1.241
"Wyoming",1990,"Pole Vault",26927,17,72,NA,1730,NA,3.5052,NA,19963,NA,NA,NA,NA,NA,1.73,NA
"Florida",1991,"100m",491658,18,347,344,9875,6823,10.68,11.79,654581,634643,30.9063291139241,-10.3932584269663,0.507732558500307,0.492267441499693,9.875,6.823
"Florida",1991,"1600m",491658,18,347,344,9875,6823,252.9,303.6,654581,634643,30.9063291139241,-20.0474495848161,0.507732558500307,0.492267441499693,9.875,6.823
"Florida",1991,"800m",491658,18,347,344,9875,6823,111.4,134.87,654581,634643,30.9063291139241,-21.0682226211849,0.507732558500307,0.492267441499693,9.875,6.823
"Florida",1991,"High Jump",491658,18,347,344,9875,6823,1.9812,1.5748,654581,634643,30.9063291139241,20.5128205128205,0.507732558500307,0.492267441499693,9.875,6.823
"Florida",1991,"Pole Vault",491658,18,347,NA,9875,NA,4.1148,NA,654581,NA,NA,NA,NA,NA,9.875,NA
"Georgia",1991,"100m",302605,19,218,209,7953,6591,10.71,11.95,384636,372832,17.1256129762354,-11.577964519141,0.507791748298278,0.492208251701722,7.953,6.591
"Georgia",1991,"1600m",302605,19,218,209,7953,6591,255.98,309.5,384636,372832,17.1256129762354,-20.9078834283929,0.507791748298278,0.492208251701722,7.953,6.591
"Georgia",1991,"800m",302605,19,218,209,7953,6591,112.79,136.3,384636,372832,17.1256129762354,-20.8440464580193,0.507791748298278,0.492208251701722,7.953,6.591
"Georgia",1991,"High Jump",302605,19,218,209,7953,6591,1.9304,1.6002,384636,372832,17.1256129762354,17.1052631578947,0.507791748298278,0.492208251701722,7.953,6.591
"Georgia",1991,"Pole Vault",302605,19,218,NA,7953,NA,3.81,NA,384636,NA,NA,NA,NA,NA,7.953,NA
"Illinois",1991,"100m",478984,20,598,590,21006,15006,10.6,12.26,438919,416771,28.5632676378178,-15.6603773584906,0.512941602683215,0.487058397316785,21.006,15.006
"Illinois",1991,"1600m",478984,20,598,590,21006,15006,252,301.5,438919,416771,28.5632676378178,-19.6428571428571,0.512941602683215,0.487058397316785,21.006,15.006
"Illinois",1991,"800m",478984,20,598,590,21006,15006,112.2,134.5,438919,416771,28.5632676378178,-19.8752228163993,0.512941602683215,0.487058397316785,21.006,15.006
"Illinois",1991,"High Jump",478984,20,598,590,21006,15006,2.159,1.6764,438919,416771,28.5632676378178,22.3529411764706,0.512941602683215,0.487058397316785,21.006,15.006
"Illinois",1991,"Pole Vault",478984,20,598,NA,21006,NA,4.2672,NA,438919,NA,NA,NA,NA,NA,21.006,NA
"Kansas",1991,"100m",115027,21,360,361,8486,6386,10.79,12.31,107335,101463,24.7466415272213,-14.0871177015755,0.51406143737009,0.48593856262991,8.486,6.386
"Kansas",1991,"1600m",115027,21,360,361,8486,6386,260.8,311.4,107335,101463,24.7466415272213,-19.4018404907975,0.51406143737009,0.48593856262991,8.486,6.386
"Kansas",1991,"800m",115027,21,360,361,8486,6386,116.34,137.74,107335,101463,24.7466415272213,-18.3943613546502,0.51406143737009,0.48593856262991,8.486,6.386
"Kansas",1991,"High Jump",115027,21,360,361,8486,6386,1.9304,1.5748,107335,101463,24.7466415272213,18.4210526315789,0.51406143737009,0.48593856262991,8.486,6.386
"Kansas",1991,"Pole Vault",115027,21,360,NA,8486,NA,3.6576,NA,107335,NA,NA,NA,NA,NA,8.486,NA
"Maryland",1991,"100m",181908,4,136,134,3691,2965,10.58,11.7,203680,196573,19.6694662693037,-10.586011342155,0.508878134579878,0.491121865420122,3.691,2.965
"Maryland",1991,"1600m",181908,4,136,134,3691,2965,260.3,303.6,203680,196573,19.6694662693037,-16.6346523242413,0.508878134579878,0.491121865420122,3.691,2.965
"Maryland",1991,"800m",181908,4,136,134,3691,2965,114.41,137.62,203680,196573,19.6694662693037,-20.2866882265536,0.508878134579878,0.491121865420122,3.691,2.965
"Maryland",1991,"High Jump",181908,4,136,134,3691,2965,1.9304,1.5494,203680,196573,19.6694662693037,19.7368421052631,0.508878134579878,0.491121865420122,3.691,2.965
"Maryland",1991,"Pole Vault",181908,4,136,NA,3691,NA,3.3528,NA,203680,NA,NA,NA,NA,NA,3.691,NA
"Massachusetts",1991,"100m",230080,5,235,228,8169,7647,11.4,12.65,227328,222303,6.39001101726037,-10.9649122807018,0.505587915423981,0.494412084576019,8.169,7.647
"Massachusetts",1991,"1600m",230080,5,235,228,8169,7647,259.38678,316.473744,227328,222303,6.39001101726037,-22.0084323495592,0.505587915423981,0.494412084576019,8.169,7.647
"Massachusetts",1991,"800m",230080,5,235,228,8169,7647,116.6,131.91,227328,222303,6.39001101726037,-13.1303602058319,0.505587915423981,0.494412084576019,8.169,7.647
"Massachusetts",1991,"High Jump",230080,5,235,228,8169,7647,2.032,1.7272,227328,222303,6.39001101726037,15,0.505587915423981,0.494412084576019,8.169,7.647
"Massachusetts",1991,"Pole Vault",230080,5,235,NA,8169,NA,4.1148,NA,227328,NA,NA,NA,NA,NA,8.169,NA
"Michigan",1991,"100m",418455,6,637,635,16102,13711,10.67,11.9,340878,326682,14.8490870699292,-11.5276476101218,0.51063275211217,0.48936724788783,16.102,13.711
"Michigan",1991,"1600m",418455,6,637,635,16102,13711,252.74,304.17,340878,326682,14.8490870699292,-20.3489752314632,0.51063275211217,0.48936724788783,16.102,13.711
"Michigan",1991,"800m",418455,6,637,635,16102,13711,113.04,137.3,340878,326682,14.8490870699292,-21.4614295824487,0.51063275211217,0.48936724788783,16.102,13.711
"Michigan",1991,"High Jump",418455,6,637,635,16102,13711,1.9812,1.5748,340878,326682,14.8490870699292,20.5128205128205,0.51063275211217,0.48936724788783,16.102,13.711
"Michigan",1991,"Pole Vault",418455,6,637,NA,16102,NA,4.2926,NA,340878,NA,NA,NA,NA,NA,16.102,NA
"Nebraska",1991,"100m",76001,7,339,341,7352,5590,NA,11.88,70765,67297,23.9662676822633,NA,0.512559574683838,0.487440425316162,7.352,5.59
"Nebraska",1991,"1600m",76001,7,339,341,7352,5590,261.44,315.37,70765,67297,23.9662676822633,-20.6280599755202,0.512559574683838,0.487440425316162,7.352,5.59
"Nebraska",1991,"800m",76001,7,339,341,7352,5590,114.47,137.22,70765,67297,23.9662676822633,-19.8742028479077,0.512559574683838,0.487440425316162,7.352,5.59
"Nebraska",1991,"High Jump",76001,7,339,341,7352,5590,1.8796,1.4478,70765,67297,23.9662676822633,22.972972972973,0.512559574683838,0.487440425316162,7.352,5.59
"Nebraska",1991,"Pole Vault",76001,7,339,NA,7352,NA,3.81,NA,70765,NA,NA,NA,NA,NA,7.352,NA
"New York",1991,"100m",703839,8,532,507,15528,13223,10.65,11.88,651067,625735,14.844152498712,-11.5492957746479,0.509920097242955,0.490079902757045,15.528,13.223
"New York",1991,"1600m",703839,8,532,507,15528,13223,254.3,293.989797,651067,625735,14.844152498712,-15.6074703106567,0.509920097242955,0.490079902757045,15.528,13.223
"New York",1991,"800m",703839,8,532,507,15528,13223,112.9,132.95,651067,625735,14.844152498712,-17.7590788308237,0.509920097242955,0.490079902757045,15.528,13.223
"New York",1991,"High Jump",703839,8,532,507,15528,13223,2.0828,1.7272,651067,625735,14.844152498712,17.0731707317073,0.509920097242955,0.490079902757045,15.528,13.223
"New York",1991,"Pole Vault",703839,8,532,NA,15528,NA,4.7244,NA,651067,NA,NA,NA,NA,NA,15.528,NA
"North Carolina",1991,"100m",303739,9,296,284,9829,7220,10.57,11.88,357525,342791,26.5439007020043,-12.3935666982025,0.510519536894773,0.489480463105227,9.829,7.22
"North Carolina",1991,"1600m",303739,9,296,284,9829,7220,256.56,304.42,357525,342791,26.5439007020043,-18.6545057686311,0.510519536894773,0.489480463105227,9.829,7.22
"North Carolina",1991,"800m",303739,9,296,284,9829,7220,114.77,136.88,357525,342791,26.5439007020043,-19.2646161888995,0.510519536894773,0.489480463105227,9.829,7.22
"North Carolina",1991,"High Jump",303739,9,296,284,9829,7220,2.032,1.6764,357525,342791,26.5439007020043,17.5,0.510519536894773,0.489480463105227,9.829,7.22
"North Carolina",1991,"Pole Vault",303739,9,296,NA,9829,NA,3.6576,NA,357525,NA,NA,NA,NA,NA,9.829,NA
"Oklahoma",1991,"100m",153689,11,326,295,3846,3173,10.58,12.24,141041,134646,17.4986999479979,-15.6899810964083,0.511598298069913,0.488401701930087,3.846,3.173
"Oklahoma",1991,"1600m",153689,11,326,295,3846,3173,262.49,315.7,141041,134646,17.4986999479979,-20.2712484285116,0.511598298069913,0.488401701930087,3.846,3.173
"Oklahoma",1991,"800m",153689,11,326,295,3846,3173,115.58,133.9,141041,134646,17.4986999479979,-15.8504931649074,0.511598298069913,0.488401701930087,3.846,3.173
"Oklahoma",1991,"High Jump",153689,11,326,295,3846,3173,1.9304,1.5748,141041,134646,17.4986999479979,18.4210526315789,0.511598298069913,0.488401701930087,3.846,3.173
"Oklahoma",1991,"Pole Vault",153689,11,326,NA,3846,NA,3.7592,NA,141041,NA,NA,NA,NA,NA,3.846,NA
"Oregon",1991,"100m",131291,12,242,242,12100,7260,10.87,12.16,130206,125353,40,-11.867525298988,0.509494872025638,0.490505127974362,12.1,7.26
"Oregon",1991,"1600m",131291,12,242,242,12100,7260,257.956425,299.658933,130206,125353,40,-16.1664932362123,0.509494872025638,0.490505127974362,12.1,7.26
"Oregon",1991,"800m",131291,12,242,242,12100,7260,115.17,137.22,130206,125353,40,-19.1456108361552,0.509494872025638,0.490505127974362,12.1,7.26
"Oregon",1991,"High Jump",131291,12,242,242,12100,7260,1.905,1.6002,130206,125353,40,16,0.509494872025638,0.490505127974362,12.1,7.26
